fecha,Gastos,Ingresos,Pais_FK,Producto_FK
1/10/2019,120784.11756659918,136715.67938931298,ECU,5
1/10/2019,122938.77325086632,138574.83458646617,GTM,5
1/10/2019,124153.74578965052,206635.91532258064,KEN,1
1/10/2019,124962.0930232558,141404.4736842105,CZE,4
1/10/2019,125756.85638297872,191944.6755319149,RUS,2
1/10/2019,128010.79387128298,147406.36870026524,COL,6
1/10/2019,128974.36623076924,140043.31623931625,GRC,5
1/10/2019,130150.05586027398,140399.19726027397,KEN,6
1/10/2019,131376.36170212767,197064.54255319148,COL,1
1/10/2019,133238.60812499997,197390.5305555555,POL,3
1/10/2019,133520.16381,129057.63750000001,HUN,4
1/10/2019,133986.2995286195,150392.78518518517,POL,6
1/10/2019,135327.39059602647,225545.65099337747,ESP,3
1/10/2019,135613.33592561283,152355.72307692308,AUT,5
1/10/2019,136322.53303446344,144167.9518072289,FIN,4
1/10/2019,139278.6992481203,208918.04887218043,COL,3
1/10/2019,142393.24624691356,226153.97933333332,UKR,1
1/10/2019,142662.61431007754,173352.411627907,PRT,4
1/10/2019,143653.8861788618,163605.81481481483,THA,7
1/10/2019,145860.53111111114,227907.0798611111,ZAF,1
1/10/2019,145906.38995290425,162486.66153846154,SWE,4
1/10/2019,146229.35583388267,169077.6926829268,AUT,4
1/10/2019,150066.14023144997,243857.4778761062,TUR,3
1/10/2019,151572.52438563327,268166.77391304343,UKR,3
1/10/2019,151881.17794486217,227821.76691729322,TZA,1
1/10/2019,152196.50393548698,174578.34274952917,IRN,7
1/10/2019,156937.88737631662,194304.05103734438,ITA,7
1/10/2019,157570.97239819003,195087.8705882353,BEL,5
1/10/2019,159804.20596162992,196967.97478991596,CHL,5
1/10/2019,159855.70412167776,185743.73754152824,KOR,6
1/10/2019,160555.15931623935,258318.94444444447,NGA,2
1/10/2019,161081.74193548388,284990.77419354836,THA,3
1/10/2019,163590.34402597402,180129.50793650793,DOM,4
1/10/2019,169908.19626168223,188786.88473520247,TZA,6
1/10/2019,174108.54543628753,284999.10711297067,ESP,1
1/10/2019,174946.23773349935,320734.7691780822,ITA,1
1/10/2019,174997.49141212122,165505.7373737374,GRC,4
1/10/2019,175924.35010448145,209703.63897763577,ZAF,6
1/10/2019,178439.50024878854,189285.0203327172,EGY,7
1/10/2019,178910.84117335838,295732.88220858894,GBR,3
1/10/2019,179347.19350186217,190264.7670391061,ESP,6
1/10/2019,179631.28974646982,206848.15182926826,UKR,6
1/10/2019,179933.96576034083,219410.15476190476,GTM,4
1/10/2019,180477.49749120008,202115.1354297694,GBR,7
1/10/2019,180821.50531914894,211469.21808510637,THA,6
1/10/2019,181105.21093640814,212593.04938271607,PHL,7
1/10/2019,183869.95041322315,337094.9090909091,IRN,3
1/10/2019,184349.56793019327,213611.40410958903,YEM,5
1/10/2019,185215.34849643218,317512.0259938838,BRA,2
1/10/2019,187121.98321678326,304073.2227272727,ITA,3
1/10/2019,189109.0833333333,324187,TUR,1
1/10/2019,197144.7468421053,252749.6754385965,AUS,5
1/10/2019,200259.20014255168,239525.70997442454,ITA,6
1/10/2019,200819.06320178552,337094.12447552447,GBR,1
1/10/2019,205543.9245585875,231562.14285714287,TUR,6
1/10/2019,207118.04655465225,224045.96382113823,FRA,7
1/10/2019,209031.65581395352,369825.2372093023,THA,1
1/10/2019,210546.30174081237,386001.55319148937,JPN,3
1/10/2019,213461.36300203265,259917.91780821915,PER,5
1/10/2019,218243.9097921147,333291.0387096774,PHL,3
1/10/2019,219226.6313513514,242023.70270270272,ECU,4
1/10/2019,223418.36128407362,248521.54794520547,JPN,7
1/10/2019,224722.31926148478,271941.20042643923,MEX,7
1/10/2019,225227.32809691806,256080.38674033148,IRN,6
1/10/2019,231208.48921803717,315086.75692307693,EGY,3
1/10/2019,236667.44050575752,267807.8932038835,CMR,5
1/10/2019,243340.91715976334,279126.3461538462,VEN,5
1/10/2019,246568.47913157893,362600.70460526313,FRA,3
1/10/2019,251456.6798812805,309934.9775280899,CMR,4
1/10/2019,255362.32041614118,279790.15300546447,EGY,6
1/10/2019,255591.58006362675,452200.48780487804,IRN,1
1/10/2019,257052.72623188407,299478.9043478261,PHL,6
1/10/2019,259457.75121951223,317735,SDN,5
1/10/2019,263482.15142857144,320760.88,RUS,7
1/10/2019,264094.3537348727,296698.59493670886,CHL,4
1/10/2019,266332.31826912344,320453.32412060304,MEX,6
1/10/2019,270514.9923073824,378799.3615120275,FRA,1
1/10/2019,275735.0237199057,295732.88220858894,GBR,6
1/10/2019,277171.7529779764,424909.5269709544,EGY,1
1/10/2019,278119.49632309185,378428.1971014493,IDN,2
1/10/2019,279752.23129514325,320947.8686868687,MYS,5
1/10/2019,285266.7314496627,325445.1443298969,AGO,5
1/10/2019,289029.37144189887,436782.27054794517,MEX,3
1/10/2019,293168.54623655917,465620.6322580645,RUS,3
1/10/2019,294662.2257217848,378851.43307086616,RUS,6
1/10/2019,303772.06168831163,371276.96428571426,YEM,4
1/10/2019,305101.5801672641,374442.8483870968,BEL,4
1/10/2019,312386.9725831702,471781.83561643836,PHL,1
1/10/2019,312532.7337954545,342331.0999999999,FRA,6
1/10/2019,320154.2294117647,533590.3823529412,JPN,1
1/10/2019,333078.9902735082,389373.10136986297,POL,5
1/10/2019,333694.28566066065,381364.89789789787,JPN,6
1/10/2019,339271.7129061102,609802.0983606557,NGA,3
1/10/2019,348705.077555634,440518.38255033555,ZAF,5
1/10/2019,363125.5245283019,544688.2867924528,RUS,1
1/10/2019,365402.44434137293,412248.91156462586,TZA,5
1/10/2019,371809.4070556,403448.2429501085,NGA,7
1/10/2019,376538.6230684327,458394.8454746137,BRA,7
1/10/2019,381159.0051297174,500140.239583333,AUS,4
1/10/2019,385026.7663043478,431981.25,VEN,4
1/10/2019,386250.86739417986,438446.9305555555,AGO,4
1/10/2019,397926.11976,637702.115,MEX,1
1/10/2019,399973.3509365244,448162.91129032255,COL,5
1/10/2019,408833.5753125,465907.2083333333,KOR,5
1/10/2019,413159.2375719518,473917.9489795918,ARG,5
1/10/2019,436365.8081152461,467262.3382352941,MYS,4
1/10/2019,439217.60520960524,713728.6084656084,CAN,2
1/10/2019,444881.99225287035,558059.0588235294,PER,4
1/10/2019,451622.15801238886,478772.81914893613,DZA,5
1/10/2019,460529.0976701184,492747.18269230775,KEN,5
1/10/2019,466505.0711423629,513783.5359116022,NGA,6
1/10/2019,469312.0651043933,538382.3835051546,IDN,7
1/10/2019,500939.70567234507,505670.1685393258,DZA,4
1/10/2019,503018.3357551539,578095.6993006993,TUR,5
1/10/2019,516705.0278694119,622155.033557047,IRN,5
1/10/2019,524505.775593086,627350.0453172205,BRA,6
1/10/2019,537740.8252691835,820762.3122529644,BRA,3
1/10/2019,542518.5534298301,819337.6211453745,NGA,1
1/10/2019,554831.7174532543,772530.9349112426,IDN,3
1/10/2019,562183.5900541465,858069.6900826447,BRA,1
1/10/2019,571839.1949796472,698914.5716417909,ITA,5
1/10/2019,577168.5532138591,705776.7634408603,ZAF,4
1/10/2019,581652.6749192984,654424.701754386,IDN,6
1/10/2019,583575.1985533453,695990.9523809523,SDN,4
1/10/2019,585161.12,696620.380952381,EGY,5
1/10/2019,629650.8063291139,719600.9215189873,POL,4
1/10/2019,638337.8448924732,729528.965591398,UKR,5
1/10/2019,647090.4726999999,630692.4685185184,ESP,5
1/10/2019,652693.2686906547,737458.6282608695,UKR,4
1/10/2019,655535.2283653846,776930.641025641,TZA,4
1/10/2019,662966.6084210527,740962.68,COL,4
1/10/2019,688578.6794235033,776450.1060606061,KEN,4
1/10/2019,696763.0365312394,787251.7425742574,THA,5
1/10/2019,702504.3897142059,739802.7798657718,FRA,5
1/10/2019,706914.723173238,935897.6917562725,IDN,1
1/10/2019,725686.859375,829356.4107142857,ARG,4
1/10/2019,780922.177048951,1156921.7437762236,CHN,2
1/10/2019,800385.5735294118,907103.65,JPN,5
1/10/2019,835387.3292790262,931814.4166666666,KOR,4
1/10/2019,839297.8300000001,1060165.6800000002,THA,4
1/10/2019,858588.4768354327,936008.9281553397,GBR,5
1/10/2019,884010.52477474,974719.0754716981,PHL,5
1/10/2019,901862.9547457627,1054287.9795918367,PHL,4
1/10/2019,906891.9005325718,1016155.9849340866,CAN,7
1/10/2019,929815.0535524923,1645057.4024390245,CAN,3
1/10/2019,958867.9421118014,1694968.584541063,DEU,2
1/10/2019,959974.1881376476,1032042.2212121211,ESP,4
1/10/2019,1027886.4279514824,1203211.537735849,MEX,5
1/10/2019,1054984.8400659654,1205111.4949999999,GBR,4
1/10/2019,1066433.7371298922,1190734.8372093022,EGY,4
1/10/2019,1070238.9976859502,1962104.829090909,CAN,1
1/10/2019,1079950.8825010732,1648346.0838174275,IND,2
1/10/2019,1086852.2995391707,1365532.3763440861,JPN,4
1/10/2019,1139529.492481203,1312185.4761904762,TUR,4
1/10/2019,1163754.7956213017,1440839.2707692308,ITA,4
1/10/2019,1189234.9082050885,1397872.6113989637,CAN,6
1/10/2019,1340415.16775599,1415121.5294117646,RUS,5
1/10/2019,1542152.45646661,1586180.175824176,RUS,4
1/10/2019,1564868.6393258427,2544887.383146067,USA,2
1/10/2019,1573476.4488586958,2651278.9980769227,CHN,3
1/10/2019,1586959.971046154,1913773.6200000003,DEU,7
1/10/2019,1600101.8737602348,1806111.4624454146,CHN,7
1/10/2019,1630099.61432507,1685474.5454545454,IRN,4
1/10/2019,1779409.7687074747,3179986.377643505,DEU,3
1/10/2019,1811706.313201192,1999888.6021505378,NGA,5
1/10/2019,1829545.3782068966,2198972.8103448274,MEX,4
1/10/2019,1864855.651406152,2041307.6703703701,FRA,4
1/10/2019,1923008.852789668,3052395.0044280444,CHN,1
1/10/2019,1991183.2047058826,2188113.411764706,NGA,4
1/10/2019,2032580.9537037036,2307254.0555555555,BRA,5
1/10/2019,2049660.1154733982,2247823.5032608695,CHN,6
1/10/2019,2064854.7270623746,2397895.812072435,IND,7
1/10/2019,2262824.465696202,3771374.109493671,IND,3
1/10/2019,2263049.5648567444,2837130.7035040436,DEU,6
1/10/2019,2361664.3134597465,2559955.4509803923,IDN,5
1/10/2019,2368123.648586857,3971982.9849056606,DEU,1
1/10/2019,2383033.218283658,2893184.0245437953,USA,7
1/10/2019,2631253.5786526315,2719952.6666666665,IDN,4
1/10/2019,2772513.3933070865,3127963.828346457,IND,6
1/10/2019,3009480.35,4514220.524999999,IND,1
1/10/2019,3431937.0360414176,3845423.425925926,BRA,4
1/10/2019,3457138.8759118537,5622215.747695035,USA,3
1/10/2019,3540700.1173781613,3938531.591240876,CAN,5
1/10/2019,3777164.594520548,7239565.47283105,USA,1
1/10/2019,4326537.715067625,5081618.090705128,USA,6
1/10/2019,5690804.265552825,6266659.459090909,CHN,5
1/10/2019,6516031.4656044915,7572485.546762591,DEU,5
1/10/2019,7352187.42040545,9145403.86440678,CAN,4
1/10/2019,7571724.497606384,8452157.578723405,IND,5
1/10/2019,11447010.953643937,14030662.328761062,USA,5
1/10/2019,11712761.448888889,12726139.2,CHN,4
1/10/2019,13007753.907296298,17542924.85,DEU,4
1/10/2019,14050263.086142324,17814211.707865167,USA,4
1/10/2019,17825838.672387872,21286125.964948412,IND,4
1/4/2017,4295.706842435656,6822.593220338983,CRI,2
1/4/2017,5080.630131983932,7754.645990922844,IRL,2
1/4/2017,5224.479401506143,7895.252873563219,NOR,2
1/4/2017,5462.720670193834,8858.65581933439,NZL,2
1/4/2017,5952.270932458299,10530.940880503143,SVK,2
1/4/2017,7502.365151515151,13754.336111111112,AUT,2
1/4/2017,7609.706829056111,13951.129186602871,CHE,2
1/4/2017,7856.66573816156,11904.038997214484,FIN,2
1/4/2017,8107.687665032063,14864.094052558783,CZE,2
1/4/2017,8421.472863485016,9873.450943396227,CRI,7
1/4/2017,8716.615955983494,14527.69325997249,SWE,2
1/4/2017,8947.755224749066,10190.499005964213,IRL,7
1/4/2017,8990.804029304029,13985.695156695157,ISR,2
1/4/2017,9031.189102564102,15482.038461538461,CRI,3
1/4/2017,9616.729046184124,16051.144271570014,DOM,2
1/4/2017,9763.304586745215,10466.849523809524,NOR,7
1/4/2017,9819.852240000002,13496.223529411764,HUN,2
1/4/2017,10157.739890003235,18622.5231316726,CRI,1
1/4/2017,10787.086987012986,16134.531818181818,PRT,2
1/4/2017,10892.894548780489,11883.157689578715,NZL,7
1/4/2017,12208.042631076925,21499.27623846154,NZL,3
1/4/2017,12361.56427291776,22680.476899598394,NZL,1
1/4/2017,12465.076391020177,14053.953964194374,NOR,6
1/4/2017,12481.706980519479,19415.988636363636,IRL,3
1/4/2017,12722.109416342413,21381.696498054476,NOR,1
1/4/2017,12821.675653140632,19944.82879377432,IRL,1
1/4/2017,12999.485742283196,21124.16433121019,BEL,2
1/4/2017,13174.54105604906,15485.864048338368,IRL,6
1/4/2017,13342.409352517983,19766.53237410072,NOR,3
1/4/2017,14062.05448383733,15962.33211678832,CHE,7
1/4/2017,14189.996610169492,15766.662900188323,SVK,7
1/4/2017,14779.26728596706,16559.901898734177,CRI,6
1/4/2017,15187.038679808617,16414.942557575756,NZL,6
1/4/2017,15417.237341772152,15483.876811594204,FIN,7
1/4/2017,16097.585033905068,27384.94495412844,ECU,2
1/4/2017,16117.900440044003,27630.686468646865,SVK,3
1/4/2017,16734.77005069544,21025.736730360935,AUT,7
1/4/2017,16916.125965705673,20233.013409961684,SWE,7
1/4/2017,16961.295122949457,19190.726765799256,HUN,7
1/4/2017,17195.79127685933,21389.886710239654,ISR,7
1/4/2017,17374.11917280056,27594.18927444795,CHE,3
1/4/2017,18121.209250040145,22435.782881002084,CZE,7
1/4/2017,18388.33015438832,21086.71485148515,PRT,7
1/4/2017,18438.043423167852,26816.805237315875,GRC,2
1/4/2017,19304.331384015597,30659.820433436533,AUT,3
1/4/2017,19480.316869482223,22958.94488188976,CHE,6
1/4/2017,19620.868099787684,33635.77388535032,SWE,3
1/4/2017,20065.473671379812,29170.98976109215,FIN,1
1/4/2017,20106.08916194077,35572.311594202896,ISR,3
1/4/2017,20119.613225010286,22853.20855614973,FIN,6
1/4/2017,20288.265330581267,35894.62327718224,CHL,2
1/4/2017,21350.527601204416,26825.021857923497,ISR,6
1/4/2017,21422.101224489797,35703.50204081633,CHE,1
1/4/2017,21471.430649569054,24991.337313432836,SVK,6
1/4/2017,21745.272084805652,30201.766784452295,FIN,3
1/4/2017,21904.00287759611,24404.643010752687,DOM,7
1/4/2017,22052.442592706477,39015.859971711456,CMR,2
1/4/2017,22192.54517294786,36062.88590604027,CZE,3
1/4/2017,22275.796962719298,35028.91776315789,PRT,3
1/4/2017,22315.791740540546,29301.197138314787,GTM,2
1/4/2017,22389.805890373107,30912.00898203593,HUN,3
1/4/2017,22618.765558075083,35923.921768707485,SWE,1
1/4/2017,22972.700789704595,37330.63878326996,ISR,1
1/4/2017,23326.102246366576,36482.72438162544,HUN,1
1/4/2017,23656.345911949684,40553.735849056604,CZE,1
1/4/2017,23823.64463778409,41596.83984375,PRT,1
1/4/2017,24549.592976504584,27867.105540897097,SWE,6
1/4/2017,25290.373473119595,45663.17432646593,AUS,2
1/4/2017,25387.089622641506,39491.02830188679,SVK,1
1/4/2017,25526.927364689716,47793.47103274559,PER,2
1/4/2017,25721.233260634643,40579.61558109834,MYS,2
1/4/2017,26268.228116710878,42685.870689655174,AUT,1
1/4/2017,26664.205762237765,43646.765384615384,DOM,3
1/4/2017,26758.248732134623,34403.46265560166,BEL,7
1/4/2017,27143.98265928288,32683.57095709571,AUT,6
1/4/2017,27315.735882899626,42186.46468401487,DOM,1
1/4/2017,27382.60542857143,32765.51076923077,PRT,6
1/4/2017,28237.96629778672,43925.72535211268,YEM,2
1/4/2017,28902.532661930505,27904.354054054056,HUN,6
1/4/2017,28933.78686849049,29942.372031662268,DOM,6
1/4/2017,29506.551997330367,29736.965517241377,GRC,7
1/4/2017,29934.127788933514,47542.43825301205,AGO,2
1/4/2017,30537.184699453555,35235.2131147541,CZE,6
1/4/2017,30612.069674850696,37414.75182481752,IRL,5
1/4/2017,30832.669815564554,48969.534412955465,VEN,2
1/4/2017,33425.32213541667,35535.22619047619,ECU,7
1/4/2017,33854.80273972603,66738.85844748859,SDN,2
1/4/2017,35140.448171500626,58567.41361916772,ARG,2
1/4/2017,38028.24431395908,59151.870036101085,GRC,3
1/4/2017,38436.32352056267,57515.65439093485,POL,2
1/4/2017,38669.680795610424,61416.55185185185,BEL,3
1/4/2017,39453.60324441241,45431.42191780822,BEL,6
1/4/2017,40489.968475386784,38882.81223628692,GTM,7
1/4/2017,41667.5909387755,60917.5306122449,ECU,1
1/4/2017,42166.51423423423,67574.54204204204,DZA,2
1/4/2017,43029.6225876825,51811.17821782178,CRI,5
1/4/2017,44344.39282195637,67683.54693877551,BEL,1
1/4/2017,44392.403409090904,76101.26298701299,CHL,3
1/4/2017,44796.20133181744,45571.89312977099,ECU,6
1/4/2017,45233.522631578955,52087.08666666667,CHL,7
1/4/2017,46164.86496784949,75017.90557275542,UKR,2
1/4/2017,46272.99917792132,68357.83969465649,ECU,3
1/4/2017,46613.124788769004,58565.20806794055,CMR,7
1/4/2017,47352.84652000001,68271.11666666667,GRC,1
1/4/2017,47884.31875834446,58293.95327102804,YEM,7
1/4/2017,47889.25868055554,82095.87202380951,CMR,3
1/4/2017,48084.54931614751,56072.4081632653,NOR,5
1/4/2017,49216.20701931818,53898.25,GRC,6
1/4/2017,49513.15703991131,63887.94456762749,AUS,7
1/4/2017,49611.86761410114,48757.812169312165,GTM,6
1/4/2017,49997.30655737705,59800.7,SVK,5
1/4/2017,50400.27852488689,62059.76646153847,NZL,4
1/4/2017,51236.843479838724,60105.503462365596,NZL,5
1/4/2017,52080.32763517916,83462.06351791532,KEN,2
1/4/2017,52162.425600237126,79616.33381088825,COL,2
1/4/2017,52773.39570281691,64895.961267605635,GTM,3
1/4/2017,53707.67693761815,59675.1965973535,AGO,7
1/4/2017,54175.90909090909,99322.5,YEM,3
1/4/2017,55018.5067864125,96242.28592375366,ZAF,2
1/4/2017,55134.04515968064,94515.50598802396,AGO,3
1/4/2017,56127.84160041242,80819.63289036545,ESP,2
1/4/2017,56642.06538461539,70128.27142857143,ISR,5
1/4/2017,58864.59177579885,115716.718875502,AUS,1
1/4/2017,59044.68348420305,89311.285942492,KOR,2
1/4/2017,59843.34623076923,110821.01153846155,AUS,3
1/4/2017,60483.63888888889,96062.25,CHL,1
1/4/2017,61804.365631375804,67892.81837606839,MYS,7
1/4/2017,62214.58152392948,99163.92065491184,FRA,2
1/4/2017,62247.125420642136,73167.67374005304,CMR,6
1/4/2017,62762.71444823664,94144.07167235496,CMR,1
1/4/2017,62946.23288637968,102287.62844036697,ITA,2
1/4/2017,63117.60865874363,70543.20967741935,CHE,5
1/4/2017,63460.825971582446,97402.4243281471,GBR,2
1/4/2017,64084.05709861934,81085.50427350428,PER,7
1/4/2017,64154.182991202346,75610.28709677419,CHL,6
1/4/2017,65906.02501359435,98859.03752039152,TZA,2
1/4/2017,69209.76994353218,81702.31790744468,POL,7
1/4/2017,69681.67807017543,80483.39716312056,DOM,5
1/4/2017,70123.24911034746,109188.4501718213,MYS,1
1/4/2017,70310.36425837321,87313.52424242425,AUS,6
1/4/2017,70648.48890581576,91693.7960199005,GTM,1
1/4/2017,71608.82059171596,129726.12426035502,SDN,3
1/4/2017,71686.2476724647,79926.04625550662,VEN,7
1/4/2017,71891.99274047186,86869.49122807017,AUT,5
1/4/2017,72219.14965676793,89833.57640232108,ARG,7
1/4/2017,72311.86478523088,110370.74098798397,TUR,2
1/4/2017,72608.63448664306,91731.02510460251,SDN,7
1/4/2017,72939.03196665144,79833.76633165829,MYS,6
1/4/2017,73031.59845161291,88630.58064516129,NOR,4
1/4/2017,73207.56529058825,82596.888,HUN,5
1/4/2017,74219.85658307209,90713.158045977,AGO,6
1/4/2017,75043.47622258191,131454.68035943515,EGY,2
1/4/2017,75184.60483175151,89926.6842105263,IRL,4
1/4/2017,76758.52487244898,93445.16071428571,CRI,4
1/4/2017,78116.609375,90716.0625,VEN,6
1/4/2017,78203.5021551724,119363.24013157895,VEN,3
1/4/2017,78988.42971718026,100929.66019417476,YEM,6
1/4/2017,79339.74537770735,126010.18383518225,THA,2
1/4/2017,81227.9951916829,89969.47368421052,FIN,5
1/4/2017,81839.17204922347,121274.19465648854,MYS,3
1/4/2017,82648.68174652933,127291.69905956113,POL,3
1/4/2017,83008.57954907585,92660.73996175909,UKR,7
1/4/2017,83513.70105820107,125270.55158730158,AGO,1
1/4/2017,83996.35416666666,133405.97426470587,VEN,1
1/4/2017,84172.41175872242,95103.89380530974,CZE,5
1/4/2017,84270.98793714285,99863.2,PER,6
1/4/2017,86313.57276936671,130405.55326460481,PER,3
1/4/2017,87113.53510182205,149337.4887459807,ARG,3
1/4/2017,87635.4478398314,142407.60273972602,YEM,1
1/4/2017,87817.5275528343,102977.10843373495,FIN,4
1/4/2017,89850.61187863289,163095.17007672635,MEX,2
1/4/2017,90313.40707336523,97056.26325757576,KEN,7
1/4/2017,90547.7022397892,106716.93478260869,ISR,4
1/4/2017,91198.9988425926,144845.46875,IRN,2
1/4/2017,94517.53617479822,137393.91223404254,PHL,2
1/4/2017,94959.73726273727,106683.16161616163,SWE,5
1/4/2017,95037.49298181818,170819.02333333335,KEN,1
1/4/2017,95377.45221744472,173127.38851351352,KEN,3
1/4/2017,96530.40311587146,110726.05063291139,CHE,4
1/4/2017,97304.049127317,115693.17480719794,DZA,6
1/4/2017,97487.01211707873,109625.22549019608,KOR,7
1/4/2017,97707.45296052631,98694.39692982455,DZA,7
1/4/2017,98940.43394995248,169524.10801393728,ESP,3
1/4/2017,99899.19316053513,115747.72826086957,PRT,5
1/4/2017,100657.10026991795,100731.71635610767,ESP,7
1/4/2017,103661.10588235295,129576.38235294117,UKR,6
1/4/2017,103900.6608946609,119408.22222222223,CZE,4
1/4/2017,104382.2476929359,119510.10967741936,COL,7
1/4/2017,106779.08167300379,171120.32319391635,DZA,1
1/4/2017,106798.62286002013,183083.35347432023,TZA,3
1/4/2017,107861.65341530056,129010.99722222223,ARG,6
1/4/2017,108176.92313664594,168275.21376811594,ARG,1
1/4/2017,108259.88793103448,130814.03125,SVK,4
1/4/2017,108724.57749449686,123843.84716981133,ZAF,7
1/4/2017,108929.59615384614,169446.03846153847,UKR,1
1/4/2017,108968.96924862677,129931.15849056604,GBR,7
1/4/2017,110845.68624197532,186019.6862745098,PER,1
1/4/2017,111320.13963435669,196625.2466367713,SDN,1
1/4/2017,111458.86058601135,197196.4456521739,JPN,2
1/4/2017,112865.6024371668,183406.60396039605,COL,3
1/4/2017,114185.94288527031,172558.22530864197,KOR,3
1/4/2017,114450.07434855367,128937.4255319149,TZA,7
1/4/2017,114462.45462328766,135659.20547945204,AUT,4
1/4/2017,116006.16766328012,169828.84905660377,DZA,3
1/4/2017,116276.19628099175,138215.10123966943,ITA,7
1/4/2017,117306.37244444444,187990.98148148146,POL,1
1/4/2017,117467.50757142856,126893.9125,POL,6
1/4/2017,117522.71622448979,190166.2074829932,KOR,1
1/4/2017,118087.1004885737,129397.39095744681,ESP,6
1/4/2017,121085.24452349747,152132.74311926606,BEL,5
1/4/2017,123090.71683596828,133211.9349593496,GRC,5
1/4/2017,123543.50905675566,188566.40856031128,UKR,3
1/4/2017,123880.76892835736,124392.90361445784,HUN,4
1/4/2017,124747.98881118881,202715.4818181818,ITA,3
1/4/2017,125631.59991944145,144234.96710526315,SDN,6
1/4/2017,127252.21497541406,159148.15838509315,KEN,6
1/4/2017,128243.54076923078,142492.8230769231,COL,6
1/4/2017,130021.08639843753,124530.08783783784,GTM,5
1/4/2017,133233.29852774786,190052.41796875,ESP,1
1/4/2017,133801.79097744363,162270.25714285715,THA,7
1/4/2017,134009.36295833334,252450.91923076924,ZAF,1
1/4/2017,134465.2349537037,165025.515625,SWE,4
1/4/2017,136728.45229229232,161349.13513513515,ECU,5
1/4/2017,141312.28205128206,167005.42424242425,TUR,7
1/4/2017,143977.5413048496,209311.59270516716,GBR,3
1/4/2017,144939.73295454547,155735,KOR,6
1/4/2017,145057.26322297018,221403.19123505976,COL,1
1/4/2017,145137.74318349303,256782.16101694916,TZA,1
1/4/2017,147564.9463235294,245941.57720588235,ITA,1
1/4/2017,147797.1544861129,240170.37603993344,RUS,2
1/4/2017,149386.73578431373,185822.525,ITA,6
1/4/2017,151052.45212952662,235258.9211469534,ZAF,3
1/4/2017,154241.08214062502,177479.85,PRT,4
1/4/2017,155183.59613793105,187513.51200000002,CHL,5
1/4/2017,155942.13327670973,193620.17404129793,ZAF,6
1/4/2017,156379.01081346767,193612.10862619808,TZA,6
1/4/2017,158749.86204928168,202847.04595185994,IRN,7
1/4/2017,162639.05318181816,198781.065,THA,6
1/4/2017,162731.10163399484,281075.5673469388,GBR,1
1/4/2017,163924.41786063174,186379.81756756757,CMR,5
1/4/2017,166498.7980456026,258998.13029315963,THA,3
1/4/2017,168120.87407407406,171941.80303030304,DOM,4
1/4/2017,168303.0211101598,269644.3595890411,FRA,1
1/4/2017,168824.62915584416,186559.9375,ECU,4
1/4/2017,169987.89852906283,280199.8327402135,FRA,3
1/4/2017,170566.28330415758,172289.1750547046,FRA,7
1/4/2017,180013.48385579934,264189.82954545453,NGA,2
1/4/2017,180961.10239651418,271441.6535947712,BRA,2
1/4/2017,183341.96663755458,223587.76419213973,EGY,7
1/4/2017,184884.11365892395,216220.40410958903,AGO,5
1/4/2017,186490.67854616122,190524.0465116279,GRC,4
1/4/2017,188552.3706872172,233445.79227941175,JPN,7
1/4/2017,190040.65517241377,290062.05263157893,TUR,3
1/4/2017,191391.08705468613,215873.0846394984,GBR,6
1/4/2017,193714.68103448278,342725.974137931,THA,1
1/4/2017,194886.3176207865,215250.4625,PHL,7
1/4/2017,203509.52818181817,358750.7708333333,PHL,1
1/4/2017,210893.6128346457,251063.8248031496,MEX,7
1/4/2017,215649.415062069,274985.6231884058,PER,5
1/4/2017,217193.6381017144,259906.5888324873,EGY,6
1/4/2017,218471.95484991316,333457.1942446043,IRN,3
1/4/2017,219607.75931174087,339869.15131578944,PHL,3
1/4/2017,223734.33815258177,267668.9689119171,PHL,6
1/4/2017,226398.1983568075,388111.1971830986,TUR,1
1/4/2017,229092.1751131222,316631.46153846156,AUS,4
1/4/2017,233417.60874542122,264960.5288461538,TUR,6
1/4/2017,234398.3937505886,239319.61398176293,FRA,6
1/4/2017,240611.95783132533,273572.5,YEM,5
1/4/2017,243984.96895161294,309822.18279569893,AUS,5
1/4/2017,250503.68780797967,397858.7982832618,IRN,1
1/4/2017,251826.54337827122,297613.187628866,RUS,7
1/4/2017,252865.6536606498,369686.6281588448,EGY,3
1/4/2017,253195.22021167635,305944.22442244226,IRN,6
1/4/2017,253228.14626314258,417117.34185303515,IDN,2
1/4/2017,256596.51411494252,359309.4596491228,EGY,1
1/4/2017,260454.41995415612,413662.9022801303,JPN,3
1/4/2017,260730.64465408807,312876.77358490566,BEL,4
1/4/2017,267038.89662149956,330130.5040650407,POL,5
1/4/2017,267480.1787827557,300502.42307692306,CHL,4
1/4/2017,268027.8881410074,340467.8579088472,JPN,6
1/4/2017,268971.5408537105,299887.80991735536,VEN,5
1/4/2017,271982.62330540747,420925.4884488449,MEX,3
1/4/2017,290617.00233988144,369162.1381074169,RUS,6
1/4/2017,297537.5237536657,362375.45454545453,SDN,5
1/4/2017,297974.5879781421,473253.7573770492,RUS,3
1/4/2017,304298.2420521073,324356.1266666667,ESP,5
1/4/2017,305080.6361204165,338019.56382978725,MYS,5
1/4/2017,308428.77998303645,343546.90839694656,DZA,5
1/4/2017,309305.9491090886,472098.5539033457,JPN,1
1/4/2017,309377.94637137686,531418.4291666667,MEX,1
1/4/2017,331439.2210209258,382817.3373493976,MYS,4
